附表,二轮状态,材料ID,来源数据,书家,书体/可能书体,quote,page_no,source_file,原文命中,证据等级,门禁,第二轮动作,进入主表建议,问题/隐患,备注,对应原高置信记录
附表D｜非风格/品级目录保留,不入主表,BM-0119,06_宽口径未入高置信,水平评价,楷,至如《乐毅》、《黄庭》、《太师箴》、《画赞》、《累表》、《告誓》等，但得成篇，即为国宝，不可计以字数，或千或万，惟鉴别之精粗也。,162,page_162.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0120,06_宽口径未入高置信,水平评价,楷,计用数百万贯钱，惟市得右军行书五纸，不能致真书一字。,162,page_162.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0083,06_宽口径未入高置信,水平评价,草,卫瓘可与张为弟，索靖则雄逸过之。,163,page_163.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0121,06_宽口径未入高置信,水平评价,楷,且如右军，真书妙极，又人间切须，是以价齐中估。,163,page_163.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0122,06_宽口径未入高置信,水平评价,楷,父子真行，固为百代之楷法。,163,page_163.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0139,06_宽口径未入高置信,水平评价,楷,父子真行，固为百代之楷法。,163,page_163.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0197,06_宽口径未入高置信,比较,草,王允之 谢灵运 张永才有得失，时见高深，绝长补短，智均力敌，可敌右军草书三分之一。,165,page_165.txt,compact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0345,06_宽口径未入高置信,王允之,草,王允之 谢灵运 张永才有得失，时见高深，绝长补短，智均力敌，可敌右军草书三分之一。,165,page_165.txt,compact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0015,06_宽口径未入高置信,李斯,篆,斯虽草创，遂造其极矣。,171,page_171.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0023,06_宽口径未入高置信,蔡邕（蔡伯喈）,隶,夫人才智有所偏工，取其长而舍其短。谚曰：「《韩诗》《郑易》挂著壁」且二王八分即挂壁之类。唯蔡伯喈乃造其极焉。,173,page_173.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0112,06_宽口径未入高置信,王羲之（逸少）,隶,谚曰：「《韩诗》《郑易》挂著壁」且二王八分即挂壁之类。唯蔡伯喈乃造其极焉。,173,page_173.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0136,06_宽口径未入高置信,王献之（子敬）,隶,谚曰：「《韩诗》《郑易》挂著壁」且二王八分即挂壁之类。唯蔡伯喈乃造其极焉。,173,page_173.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0027,06_宽口径未入高置信,陈遵,隶,汉陈遵，字孟公，京兆杜陵人。哀帝之世，为河南太守，善隶书，与人尺牍，主皆藏之以为荣，此其创开隶书之善也。,174,page_174.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0031,06_宽口径未入高置信,刘穆,草,后汉北海敬王刘穆善草书，光武之，明帝为太子，尤见亲幸，甚爱其法。及穆临病，明帝令为草书尺牍十余首，此其创开草书之先也。,174,page_174.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0033,06_宽口径未入高置信,杜度,草,至建初中，杜度善草，见称于章帝，上贵其迹，诏使草书上事。,174,page_174.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0095,06_宽口径未入高置信,锺繇（元常）,隶,尔后锺元常、王逸少各造其极焉。,174,page_174.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0113,06_宽口径未入高置信,水平评价,,尔后锺元常、王逸少各造其极焉。,174,page_174.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0029,06_宽口径未入高置信,史游,草,案杜度在史游后一百余年，即解散隶体，明是史游创焉。史游即章草之祖也。,175,page_175.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0053,06_宽口径未入高置信,品级,,张芝喜而学焉，专其精巧，可谓草圣，超前绝后，独步无双。,175,page_175.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0126,06_宽口径未入高置信,比较,,若逸气纵横，则羲谢于献；若簪裾礼乐，则献不继羲。,176,page_176.txt,compact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0056,06_宽口径未入高置信,水平评价,,芝自云：「上比崔、杜不足，下方罗、赵有余。」,178,page_178.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0059,06_宽口径未入高置信,水平评价,,伯英虽始草创，遂造其极。,178,page_178.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0155,06_宽口径未入高置信,水平评价,,惟王子敬明其深指，宣导之宜，信可谓草圣，无间然者也。,178,page_178.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0060,06_宽口径未入高置信,水平评价,,伯英即草书之祖也。,179,page_179.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0011,06_宽口径未入高置信,水平评价,,今妙迹虽绝于世，考其遗法，肃若神明，故可特居神品。,187,page_187.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0013,06_宽口径未入高置信,风神,,籀大篆、籀文入神。,187,page_187.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0017,06_宽口径未入高置信,李斯,篆,古文可为上古，大篆为中古，小篆为下古，三古谓实，草隶为华，妙极于华者羲、献，精穷于实者籀、斯。,188,page_188.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0018,06_宽口径未入高置信,水平评价,,今《泰山》、《峄山》、《秦望》等碑并其遗迹，亦谓传国之伟宝，百代之法式。斯小篆入神，大篆入妙也。,188,page_188.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
